model_id,predictor_profile_id,profile_size,row_id,source_record,source_line,training_rank,predicted_mpa,residual_mpa,absolute_difference_from_rowwise_loo_mpa
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0414,1,CP01-R0414,414,415,6,30.12287698,-14.30287698,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0415,1,CP01-R0415,415,416,6,24.99542585,-12.44542585,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0416,1,CP01-R0416,416,417,6,20.24754955,-11.75754955,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0417,1,CP01-R0417,417,418,6,33.90759780,-18.29759780,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0418,1,CP01-R0418,418,419,6,21.11490848,-8.93490848,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0419,1,CP01-R0419,419,420,6,21.29793243,-9.31793243,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0420,1,CP01-R0420,420,421,6,23.42819860,-6.54819860,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0421,1,CP01-R0421,421,422,6,29.62424371,3.46575629,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0422,1,CP01-R0422,422,423,6,27.89506484,6.34493516,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0423,1,CP01-R0423,423,424,6,29.52506430,2.28493570,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0424,1,CP01-R0424,424,425,6,30.30173694,-0.55173694,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0425,1,CP01-R0425,425,426,6,31.31859088,1.69140912,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0426,1,CP01-R0426,426,427,6,33.05872905,-0.15872905,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0427,1,CP01-R0427,427,428,6,31.28136801,-1.73136801,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0428,1,CP01-R0428,428,429,6,26.17364855,-6.75364855,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0429,1,CP01-R0429,429,430,6,21.39095212,3.26904788,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0430,1,CP01-R0430,430,431,6,35.06367349,-5.47367349,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0431,1,CP01-R0431,431,432,6,22.26882337,2.01117663,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0432,1,CP01-R0432,432,433,6,22.47434186,-1.74434186,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0433,1,CP01-R0433,433,434,6,24.92212855,1.27787145,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0434,1,CP01-R0434,434,435,6,31.11597326,15.27402674,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0435,1,CP01-R0435,435,436,6,29.41573434,9.74426566,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0436,1,CP01-R0436,436,437,6,31.02972850,10.17027150,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0437,1,CP01-R0437,437,438,6,31.82125189,1.86874811,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0438,1,CP01-R0438,438,439,6,32.83616099,5.36383901,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0439,1,CP01-R0439,439,440,6,34.56143924,6.84856076,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0440,1,CP01-R0440,440,441,6,32.78834864,5.02165136,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0441,1,CP01-R0441,441,442,6,27.68738275,-2.83738275,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0442,1,CP01-R0442,442,443,6,22.91659598,4.30340402,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0443,1,CP01-R0443,443,444,6,36.54664922,8.09335078,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0444,1,CP01-R0444,444,445,6,23.75036753,13.51963247,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0445,1,CP01-R0445,445,446,6,23.97356693,9.29643307,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0446,1,CP01-R0446,446,447,6,27.94456308,8.61543692,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0447,1,CP01-R0447,447,448,6,34.15651827,19.56348173,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0448,1,CP01-R0448,448,449,6,32.45552060,16.13447940,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0449,1,CP01-R0449,449,450,6,34.06141159,17.65858841,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0450,1,CP01-R0450,450,451,6,34.88090117,0.96909883,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0451,1,CP01-R0451,451,452,6,35.85118546,17.91881454,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0452,1,CP01-R0452,452,453,6,37.58059451,15.87940549,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0453,1,CP01-R0453,453,454,6,35.81719487,13.17280513,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0454,1,CP01-R0454,454,455,6,30.73019006,0.98980994,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0455,1,CP01-R0455,455,456,6,25.94383580,13.69616420,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0456,1,CP01-R0456,456,457,6,39.58830030,11.67169970,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0457,1,CP01-R0457,457,458,6,26.79219518,16.59780482,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0458,1,CP01-R0458,458,459,6,27.02549991,12.24450009,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0459,1,CP01-R0459,459,460,6,32.75724639,5.20275361,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0460,1,CP01-R0460,460,461,6,38.95414012,16.06585988,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0461,1,CP01-R0461,461,462,6,37.25561828,12.73438172,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0462,1,CP01-R0462,462,463,6,38.85819224,14.80180776,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0463,1,CP01-R0463,463,464,6,39.69911438,-2.01911438,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0464,1,CP01-R0464,464,465,6,40.64320279,15.41679721,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0465,1,CP01-R0465,465,466,6,42.37095472,14.43904528,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0466,1,CP01-R0466,466,467,6,40.61853508,10.32146492,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0467,1,CP01-R0467,467,468,6,35.54689007,-1.98689007,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0468,1,CP01-R0468,468,469,6,30.75163937,10.40836063,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0469,1,CP01-R0469,469,470,6,44.39199090,8.56800910,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0470,1,CP01-R0470,470,471,6,31.59856976,12.68143024,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0471,1,CP01-R0471,471,472,6,31.83416516,8.31583484,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0472,3,CP01-R0472,472,473,6,56.04805826,0.98194174,0.08392514
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0472,3,CP01-R0473,473,474,6,56.04805826,-11.62805826,0.02038716
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0472,3,CP01-R0474,474,475,6,56.04805826,-5.02805826,0.05364256
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0475,1,CP01-R0475,475,476,6,55.98247398,-2.59247398,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0476,3,CP01-R0476,476,477,6,53.65090922,-18.29090922,0.31504564
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0476,3,CP01-R0477,477,478,6,53.65090922,-28.63090922,0.25976868
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0476,3,CP01-R0478,478,479,6,53.65090922,-30.30090922,0.25084097
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0479,3,CP01-R0479,479,480,6,53.84592098,-1.83592098,0.16018072
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0479,3,CP01-R0480,480,481,6,53.84592098,-15.82592098,0.08639763
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0479,3,CP01-R0481,481,482,6,53.84592098,-14.54592098,0.09314834
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0482,3,CP01-R0482,482,483,6,59.04996338,2.02003662,0.03419973
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0482,3,CP01-R0483,483,484,6,59.04996338,-2.90996338,0.00907208
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0482,3,CP01-R0484,484,485,6,59.04996338,-3.79996338,0.00453585
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0485,1,CP01-R0485,485,486,6,59.04787403,-4.27787403,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0486,1,CP01-R0486,486,487,6,47.39908769,2.84091231,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0487,1,CP01-R0487,487,488,6,47.41226336,-0.73226336,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0488,1,CP01-R0488,488,489,6,47.41226336,-0.73226336,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0489,1,CP01-R0489,489,490,6,44.76584663,-22.01584663,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0490,1,CP01-R0490,490,491,6,44.75508830,-19.24508830,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0491,1,CP01-R0491,491,492,6,44.71899331,-9.94899331,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0492,1,CP01-R0492,492,493,6,45.14884987,-8.30884987,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0493,1,CP01-R0493,493,494,6,45.11402574,0.78597426,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0494,1,CP01-R0494,494,495,6,45.13028469,-3.46028469,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0495,1,CP01-R0495,495,496,6,50.44346727,5.89653273,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0496,1,CP01-R0496,496,497,6,50.47595692,-2.50595692,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0497,1,CP01-R0497,497,498,6,50.42359307,11.03640693,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0498,1,CP01-R0498,498,499,6,47.64686306,-3.61686306,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0499,1,CP01-R0499,499,500,6,47.59373226,7.85626774,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0500,1,CP01-R0500,500,501,6,42.15006831,13.39993169,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0501,1,CP01-R0501,501,502,6,50.29996655,7.62003345,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0502,1,CP01-R0502,502,503,6,39.65991281,-14.04991281,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0503,1,CP01-R0503,503,504,6,40.02690414,-6.53690414,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0504,1,CP01-R0504,504,505,6,45.20695894,14.38304106,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0505,1,CP01-R0505,505,506,6,47.81950260,-18.26950260,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0506,1,CP01-R0506,506,507,6,48.17609905,-10.25609905,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0507,1,CP01-R0507,507,508,6,53.35200088,8.50799912,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0508,1,CP01-R0508,508,509,6,53.99934935,8.05065065,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0509,1,CP01-R0509,509,510,6,47.48468032,-15.47468032,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0510,1,CP01-R0510,510,511,6,58.61384392,13.48615608,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0511,1,CP01-R0511,511,512,6,51.84999727,-12.84999727,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0512,1,CP01-R0512,512,513,6,57.05228207,8.64771793,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0513,1,CP01-R0513,513,514,6,56.18172160,-24.07172160,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0514,1,CP01-R0514,514,515,6,56.55490395,-16.26490395,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0515,1,CP01-R0515,515,516,6,61.67531285,12.68468715,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0516,1,CP01-R0516,516,517,6,18.62006247,3.34993753,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0517,1,CP01-R0517,517,518,6,15.92845324,-6.07845324,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0518,1,CP01-R0518,518,519,6,16.34477538,-1.27477538,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0519,1,CP01-R0519,519,520,6,21.68362362,1.56637638,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0520,1,CP01-R0520,520,521,6,41.70003591,2.02996409,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0521,1,CP01-R0521,521,522,6,39.09036613,-25.69036613,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0522,1,CP01-R0522,522,523,6,39.48120614,-15.35120614,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0523,1,CP01-R0523,523,524,6,44.76598119,-0.24598119,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0524,2,CP01-R0524,524,525,6,50.40694014,12.53305986,0.03094945
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0524,2,CP01-R0525,525,526,6,50.40694014,9.08305986,0.04270492
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0526,2,CP01-R0526,526,527,6,47.91679852,-22.79679852,0.08573284
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0526,2,CP01-R0527,527,528,6,47.91679852,-24.27679852,0.08050626
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0528,2,CP01-R0528,528,529,6,48.26489613,-12.51489613,0.03368516
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0528,2,CP01-R0529,529,530,6,48.26489613,-9.65489613,0.04366348
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0530,2,CP01-R0530,530,531,6,53.43224870,15.31775130,0.04897779
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0530,2,CP01-R0531,531,532,6,53.43224870,13.34775130,0.05620644
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0532,1,CP01-R0532,532,533,6,37.28230121,-13.43230121,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0533,1,CP01-R0533,533,534,6,30.96663084,1.10336916,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0534,1,CP01-R0534,534,535,6,21.53564491,-9.88564491,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0535,1,CP01-R0535,535,536,6,32.96154766,-13.76154766,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0536,1,CP01-R0536,536,537,6,42.38443802,6.46556198,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0537,1,CP01-R0537,537,538,6,35.62364819,3.97635181,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0538,1,CP01-R0538,538,539,6,45.61809018,-1.67809018,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0539,1,CP01-R0539,539,540,6,43.36830524,-8.79830524,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0540,1,CP01-R0540,540,541,6,52.36767263,1.95232737,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0541,1,CP01-R0541,541,542,6,42.99160220,-18.59160220,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0542,1,CP01-R0542,542,543,6,26.41036072,-10.79036072,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0543,1,CP01-R0543,543,544,6,27.18994249,-5.32994249,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0544,1,CP01-R0544,544,545,6,18.15283235,-7.93283235,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0545,1,CP01-R0545,545,546,6,21.95609913,-7.35609913,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0546,1,CP01-R0546,546,547,6,20.38895583,-1.63895583,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0547,1,CP01-R0547,547,548,6,29.08247426,2.88752574,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0548,1,CP01-R0548,548,549,6,26.81497715,-3.41497715,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0549,1,CP01-R0549,549,550,6,24.19687063,1.37312937,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0550,1,CP01-R0550,550,551,6,35.83967805,5.84032195,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0551,1,CP01-R0551,551,552,6,33.36562592,-5.62562592,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0552,1,CP01-R0552,552,553,6,17.73128092,-9.53128092,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0553,1,CP01-R0553,553,554,6,22.32278866,-12.70278866,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0554,1,CP01-R0554,554,555,6,37.92415154,-12.50415154,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0555,1,CP01-R0555,555,556,6,26.14087111,-10.45087111,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0556,1,CP01-R0556,556,557,6,29.02026549,-1.08026549,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0557,1,CP01-R0557,557,558,6,31.24544798,1.38455202,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0558,1,CP01-R0558,558,559,6,28.63579729,-11.39579729,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0559,1,CP01-R0559,559,560,6,31.14313247,-11.37313247,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0560,1,CP01-R0560,560,561,6,40.15629608,-0.71629608,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0561,1,CP01-R0561,561,562,6,25.88172354,-0.13172354,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0562,1,CP01-R0562,562,563,6,36.09446020,-3.01446020,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0563,1,CP01-R0563,563,564,6,32.28112373,-8.21112373,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0564,1,CP01-R0564,564,565,6,32.32926022,-10.50926022,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0565,1,CP01-R0565,565,566,6,24.58116230,-3.51116230,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0566,1,CP01-R0566,566,567,6,23.01420095,-8.17420095,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0567,1,CP01-R0567,567,568,6,30.90042108,1.14957892,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0568,1,CP01-R0568,568,569,6,20.28185933,-8.32185933,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0569,1,CP01-R0569,569,570,6,33.82601440,-8.37601440,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0570,1,CP01-R0570,570,571,6,27.46256909,-4.97256909,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0571,1,CP01-R0571,571,572,6,25.26824024,-0.04824024,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0572,1,CP01-R0572,572,573,6,37.91273300,1.78726700,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0573,1,CP01-R0573,573,574,6,23.61916921,-10.52916921,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0574,1,CP01-R0574,574,575,6,39.67943926,-0.97943926,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0575,1,CP01-R0575,575,576,6,17.01870388,-9.50870388,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0576,1,CP01-R0576,576,577,6,19.20964839,-1.62964839,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0577,1,CP01-R0577,577,578,6,27.66683761,-6.48683761,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0578,1,CP01-R0578,578,579,6,19.27125000,-1.07125000,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0579,1,CP01-R0579,579,580,6,28.99677400,-11.79677400,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0580,1,CP01-R0580,580,581,6,22.54344868,0.08655132,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0581,1,CP01-R0581,581,582,6,33.65813553,-11.79813553,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0582,1,CP01-R0582,582,583,6,26.77191261,-14.40191261,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0583,1,CP01-R0583,583,584,6,26.78761382,-1.05761382,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0584,1,CP01-R0584,584,585,6,34.57134490,3.23865510,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0585,1,CP01-R0585,585,586,6,35.68887050,-13.76887050,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0586,1,CP01-R0586,586,587,6,35.92931460,-2.88931460,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0587,1,CP01-R0587,587,588,6,25.21826074,-10.67826074,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0588,1,CP01-R0588,588,589,6,28.41062976,-1.50062976,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0589,1,CP01-R0589,589,590,6,18.61641550,-10.61641550,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0590,1,CP01-R0590,590,591,6,29.92514662,1.97485338,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0591,1,CP01-R0591,591,592,6,16.94860685,-6.60860685,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0592,1,CP01-R0592,592,593,6,20.74395377,-0.97395377,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0593,1,CP01-R0593,593,594,6,34.52928697,2.91071303,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0594,1,CP01-R0594,594,595,6,18.48635069,-7.00635069,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0595,1,CP01-R0595,595,596,6,37.41979550,-12.97979550,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0596,1,CP01-R0596,596,597,6,20.87742423,-3.27742423,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0597,1,CP01-R0597,597,598,6,24.53844256,-13.80844256,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0598,1,CP01-R0598,598,599,6,33.41448870,-2.03448870,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0599,1,CP01-R0599,599,600,6,26.56885464,-13.34885464,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0600,1,CP01-R0600,600,601,6,26.97942537,-6.00942537,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0601,1,CP01-R0601,601,602,6,27.72575568,-0.68575568,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0602,1,CP01-R0602,602,603,6,29.24412686,2.79587314,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0603,1,CP01-R0603,603,604,6,36.02263075,-0.85263075,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0604,1,CP01-R0604,604,605,6,45.90290113,-9.45290113,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0605,1,CP01-R0605,605,606,6,66.78866562,-27.89866562,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0606,1,CP01-R0606,606,607,6,15.22972661,-8.75972661,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0607,1,CP01-R0607,607,608,6,16.39920360,-3.55920360,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0608,1,CP01-R0608,608,609,6,17.90502059,0.51497941,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0609,1,CP01-R0609,609,610,6,24.69101709,-2.74101709,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0610,1,CP01-R0610,610,611,6,35.06817004,-10.96817004,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0611,1,CP01-R0611,611,612,6,56.11907258,-31.03907258,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0612,1,CP01-R0612,612,613,6,21.92867996,-0.66867996,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0613,1,CP01-R0613,613,614,6,23.44515041,2.52484959,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0614,1,CP01-R0614,614,615,6,20.76471012,-9.40471012,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0615,1,CP01-R0615,615,616,6,30.21891582,1.03108418,0.00000000
REDUCED_NO_SLG_FLY_SP,CP01-PROFILE-R0616,1,CP01-R0616,616,617,6,40.10736525,-7.77736525,0.00000000
